index,date,pres,link,exec
3613,19850517,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=38653,
3614,19850521,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=38660,
3615,19850521,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=38667,
3616,19850521,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=38668,
3617,19850523,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=38678,
3618,19850528,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=38696,
3619,19850529,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=38704,
3620,19850604,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=38729,
3621,19850613,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=38769,
3622,19850614,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=38776,
3623,19850614,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=38778,
3624,19850614,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=38780,
3625,19850621,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=38808,
3626,19850626,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=38828,
3627,19850627,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=38835,
3628,19850719,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=38915,
3629,19850720,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=38920,
3630,19850730,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=38952,
3631,19850802,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=38970,
3632,19850813,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=38992,
3633,19850813,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=38993,
3634,19850815,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=38998,
3635,19850823,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=39017,
3636,19850830,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=39042,
3637,19850914,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=39111,
3638,19850916,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=39122,
3639,19850927,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=39164,
3640,19850927,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=37804,
3641,19850927,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=37810,
3642,19850930,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=37817,
3643,19851001,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=37826,
3644,19851001,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=37838,
3645,19851003,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=37846,
3646,19851004,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=37854,
3647,19851004,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=37855,
3648,19851004,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=37872,
3649,19851007,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=37871,
3650,19851007,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=37873,
3651,19851009,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=37883,
3652,19851009,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=37884,
3653,19851009,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=37885,
3654,19851009,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=37887,
3655,19851009,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=37888,
3656,19851011,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=37900,
3657,19851011,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=37901,
3658,19851011,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=37903,
3659,19851011,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=37907,
3660,19851011,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=37908,
3661,19851015,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=37917,
3662,19851015,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=37918,
3663,19851015,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=37919,
3664,19851016,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=37922,
3665,19851017,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=37935,
3666,19851018,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=37939,
3667,19851023,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=37961,
3668,19851028,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=37974,
3669,19851028,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=37975,
3670,19851028,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=37976,
3671,19851028,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=37978,
3672,19851028,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=37982,
3673,19851030,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=37998,
3674,19851030,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=37999,
3675,19851105,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=38020,
3676,19851108,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=38037,
3677,19851111,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=38042,
3678,19851112,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=38045,
3679,19851113,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=38053,
3680,19851113,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=38054,
3681,19851115,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=38083,
3682,19851115,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=38079,
3683,19851115,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=38081,
3684,19851123,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=38096,
3685,19851126,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=38103,
3686,19851203,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=38108,
3687,19851203,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=38109,
3688,19851205,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=38122,
3689,19851206,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=38123,
3690,19851207,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=38127,
3691,19851210,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=38144,
3692,19851215,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=38170,
3693,19851217,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=38174,
3694,19851220,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=38193,
3695,19851223,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=38199,
3696,19860106,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=37468,
3697,19860108,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=36891,
3698,19860113,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=36958,
3699,19860113,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=36969,
3700,19860113,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=37036,
3701,19860115,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=37213,
3702,19860118,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=37291,
3703,19860121,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=37358,
3704,19860125,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=37580,
3705,19860128,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=37657,
3706,19860129,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=37779,
3707,19860129,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=37790,
3708,19860131,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=36413,
3709,19860203,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=36602,
3710,19860207,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=36854,
3711,19860211,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=36867,
3712,19860211,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=36868,
3713,19860221,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=36903,
3714,19860224,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=36910,
3715,19860224,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=36911,
3716,19860228,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=36931,
3717,19860304,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=36946,
3718,19860314,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=36997,
3719,19860316,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=37000,
3720,19860320,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=37029,
3721,19860321,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=37032,
3722,19860321,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=37033,
3723,19860331,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=37077,
3724,19860331,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=37078,
3725,19860407,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=37085,
3726,19860407,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=37088,
3727,19860407,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=37089,
3728,19860410,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=37110,
3729,19860411,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=37116,
3730,19860414,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=37132,
3731,19860416,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=37140,
3732,19860417,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=37149,
3733,19860418,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=37154,
3734,19860419,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=37157,
3735,19860422,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=37162,
3736,19860422,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=37163,
3737,19860422,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=37164,
3738,19860422,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=37165,
3739,19860423,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=37176,
3740,19860424,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=37182,
3741,19860430,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=37193,
3742,19860501,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=37194,
3743,19860507,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=37218,
3744,19860508,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=37228,
3745,19860508,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=37229,
3746,19860512,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=37252,
3747,19860512,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=37253,
3748,19860513,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=37256,
3749,19860515,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=37270,
3750,19860515,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=37283,
3751,19860515,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=37284,
3752,19860517,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=37294,
3753,19860519,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=37297,
3754,19860520,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=37307,
3755,19860520,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=37310,
3756,19860520,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=37311,
3757,19860521,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=37315,
3758,19860521,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=61700,
3759,19860521,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=37316,
3760,19860521,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=37317,
3761,19860522,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=37332,
3762,19860522,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=37334,
3763,19860523,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=37341,
3764,19860523,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=37342,
3765,19860525,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=37361,
3766,19860528,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=37362,
3767,19860530,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=37374,
3768,19860530,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=37375,
3769,19860606,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=37412,
3770,19860607,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=37419,
3771,19860610,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=37427,
3772,19860612,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=37442,
3773,19860619,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=37490,
3774,19860619,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=37492,
3775,19860619,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=37496,
3776,19860621,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=37500,
3777,19860625,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=37516,
3778,19860701,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=37530,
3779,19860701,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=37531,
3780,19860702,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=37542,
3781,19860702,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=37543,
3782,19860703,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=37548,
3783,19860721,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=37632,
3784,19860729,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=37673,
3785,19860729,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=37675,
3786,19860801,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=37697,
3787,19860812,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=37734,
3788,19860822,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=37775,
3789,19860826,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=37780,
3790,19860827,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=37783,
3791,19860828,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=37786,
3792,19860905,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=37797,
3793,19860910,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=36394,
3794,19860910,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=36395,
3795,19860910,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=36396,
3796,19860915,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=36422,
3797,19860917,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=36432,
3798,19860918,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=36438,
3799,19860920,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=36454,
3800,19860920,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=36455,
3801,19860920,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=36456,
3802,19860922,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=36460,
3803,19860922,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=36461,
3804,19860923,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=36470,
3805,19860923,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=36471,
3806,19860930,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=36517,
3807,19861004,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=36548,
3808,19861006,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=36549,
3809,19861008,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=36570,
3810,19861008,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=36571,
3811,19861008,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=36572,
3812,19861008,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=36573,
3813,19861008,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=36574,
3814,19861008,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=36575,
3815,19861008,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=36576,
3816,19861008,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=36577,
3817,19861008,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=36578,
3818,19861009,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=36580,
3819,19861013,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=36588,
3820,19861013,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=36589,
3821,19861013,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=36592,
3822,19861013,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=36593,
3823,19861015,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=36604,
3824,19861015,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=36605,
3825,19861017,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=36615,
3826,19861020,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=36619,
3827,19861020,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=36620,
3828,19861022,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=36630,
3829,19861022,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=36633,
3830,19861023,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=36639,
3831,19861025,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=36649,
3832,19861025,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=36650,
3833,19861031,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=36678,
3834,19861031,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=36680,
3835,19861103,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=36688,
3836,19861105,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=36696,
3837,19861107,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=36707,
3838,19861107,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=36708,
3839,19861107,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=36709,
3840,19861112,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=36725,
3841,19861113,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=36726,
3842,19861114,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=36730,
3843,19861117,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=36742,
3844,19861118,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=36745,
3845,19861120,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=36750,
3846,19861120,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=36752,
3847,19861121,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=36753,
3848,19861124,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=36759,
3849,19861124,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=36760,
3850,19861126,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=36764,
3851,19861202,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=36775,
3852,19861202,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=36776,
3853,19861202,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=36777,
3854,19861202,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=36778,
3855,19861203,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=36780,
3856,19861205,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=36786,
3857,19861208,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=36793,
3858,19861208,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=36794,
3859,19861208,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=36795,
3860,19861210,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=36798,
3861,19861210,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=36800,
3862,19861215,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=36809,
3863,19861218,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=36820,
3864,19861222,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=36827,
3865,19861222,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=36829,
3866,19861230,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=36843,
3867,19870107,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=34718,
3868,19870109,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=33767,
3869,19870113,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=33942,
3870,19870116,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=33986,
3871,19870120,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=34041,
3872,19870121,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=34130,
3873,19870126,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=34419,
3874,19870128,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=34463,
3875,19870128,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=34474,
3876,19870202,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=34752,
3877,19870203,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=34818,
3878,19870209,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=33579,
3879,19870212,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=33701,
3880,19870217,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=33812,
3881,19870219,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=33878,
3882,19870219,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=33887,
3883,19870225,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=33904,
3884,19870226,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=33909,
3885,19870302,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=33922,
3886,19870303,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=33925,
3887,19870306,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=33948,
3888,19870306,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=33950,
3889,19870316,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=33977,
3890,19870316,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=33978,
3891,19870316,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=33979,
3892,19870320,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=33994,
3893,19870320,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=34003,
3894,19870324,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=34015,
3895,19870403,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=34066,
3896,19870406,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=34073,
3897,19870408,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=34090,
3898,19870408,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=34091,
3899,19870409,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=34100,
3900,19870409,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=34107,
3901,19870410,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=34110,
3902,19870417,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=34124,
3903,19870419,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=34132,
3904,19870421,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=34153,
3905,19870421,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=34154,
3906,19870421,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=34155,
3907,19870423,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=34162,
3908,19870423,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=34165,
3909,19870424,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=34171,
3910,19870426,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=34182,
3911,19870428,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=34187,
3912,19870428,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=34188,
3913,19870428,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=34189,
3914,19870429,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=34193,
3915,19870430,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=34199,
3916,19870501,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=34207,
3917,19870504,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=34216,
3918,19870504,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=34218,
3919,19870504,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=34220,
3920,19870504,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=34223,
3921,19870505,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=34232,
3922,19870508,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=34258,
3923,19870509,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=34259,
3924,19870512,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=34271,
3925,19870512,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=34272,
3926,19870515,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=34284,
3927,19870515,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=34285,
3928,19870518,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=34295,
3929,19870518,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=34302,
3930,19870519,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=34311,
3931,19870519,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=34312,
3932,19870521,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=34322,
3933,19870523,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=34325,
3934,19870601,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=34354,
3935,19870602,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=34360,
3936,19870608,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=34388,
3937,19870610,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=34381,
3938,19870613,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=34394,
3939,19870615,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=34412,
3940,19870619,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=34451,
3941,19870619,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=34453,
3942,19870619,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=34454,
3943,19870625,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=34483,
3944,19870626,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=34491,
3945,19870701,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=34510,
3946,19870702,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=34511,
3947,19870708,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=34525,
3948,19870714,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=34547,
3949,19870715,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=34549,
3950,19870716,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=34556,
3951,19870717,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=34568,
3952,19870718,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=34570,
3953,19870720,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=34580,
3954,19870720,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=34581,
3955,19870722,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=34588,
3956,19870724,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=34602,
3957,19870728,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=34639,
3958,19870731,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=34637,
3959,19870804,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=34646,
3960,19870804,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=34647,
3961,19870807,RR,http://www.presidency.ucsb.edu/ws/index.php?pid=34672,
