index,date,pres,link,exec
3007,19610720,JFK,http://www.presidency.ucsb.edu/ws/index.php?pid=58890,
3008,19610726,JFK,http://www.presidency.ucsb.edu/ws/index.php?pid=58892,
3009,19610731,JFK,http://www.presidency.ucsb.edu/ws/index.php?pid=58893,
3010,19610810,JFK,http://www.presidency.ucsb.edu/ws/index.php?pid=58894,
3011,19610810,JFK,http://www.presidency.ucsb.edu/ws/index.php?pid=58895,
3012,19610814,JFK,http://www.presidency.ucsb.edu/ws/index.php?pid=58896,
3013,19610817,JFK,http://www.presidency.ucsb.edu/ws/index.php?pid=58897,
3014,19610821,JFK,http://www.presidency.ucsb.edu/ws/index.php?pid=58898,
3015,19610821,JFK,http://www.presidency.ucsb.edu/ws/index.php?pid=58899,
3016,19610823,JFK,http://www.presidency.ucsb.edu/ws/index.php?pid=58900,
3017,19610901,JFK,http://www.presidency.ucsb.edu/ws/index.php?pid=58901,
3018,19610920,JFK,http://www.presidency.ucsb.edu/ws/index.php?pid=58902,
3019,19611005,JFK,http://www.presidency.ucsb.edu/ws/index.php?pid=58903,
3020,19611010,JFK,http://www.presidency.ucsb.edu/ws/index.php?pid=58904,
3021,19611010,JFK,http://www.presidency.ucsb.edu/ws/index.php?pid=58905,
3022,19611010,JFK,http://www.presidency.ucsb.edu/ws/index.php?pid=58906,
3023,19611011,JFK,http://www.presidency.ucsb.edu/ws/index.php?pid=58907,
3024,19611027,JFK,http://www.presidency.ucsb.edu/ws/index.php?pid=58908,
3025,19611101,JFK,http://www.presidency.ucsb.edu/ws/index.php?pid=58909,
3026,19611103,JFK,http://www.presidency.ucsb.edu/ws/index.php?pid=58910,
3027,19611103,JFK,http://www.presidency.ucsb.edu/ws/index.php?pid=58911,
3028,19611108,JFK,http://www.presidency.ucsb.edu/ws/index.php?pid=58912,
3029,19611110,JFK,http://www.presidency.ucsb.edu/ws/index.php?pid=58913,
3030,19611115,JFK,http://www.presidency.ucsb.edu/ws/index.php?pid=58914,
3031,19611204,JFK,http://www.presidency.ucsb.edu/ws/index.php?pid=58915,
3032,19611205,JFK,http://www.presidency.ucsb.edu/ws/index.php?pid=58916,
3033,19611212,JFK,http://www.presidency.ucsb.edu/ws/index.php?pid=58917,
3034,19611214,JFK,http://www.presidency.ucsb.edu/ws/index.php?pid=58918,
3035,19611225,JFK,http://www.presidency.ucsb.edu/ws/index.php?pid=58920,
3036,19611228,JFK,http://www.presidency.ucsb.edu/ws/index.php?pid=58919,
3037,19611230,JFK,http://www.presidency.ucsb.edu/ws/index.php?pid=58921,
3038,19620105,JFK,http://www.presidency.ucsb.edu/ws/index.php?pid=58922,
3039,19620112,JFK,http://www.presidency.ucsb.edu/ws/index.php?pid=58923,
3040,19620112,JFK,http://www.presidency.ucsb.edu/ws/index.php?pid=58924,
3041,19620117,JFK,http://www.presidency.ucsb.edu/ws/index.php?pid=58925,
3042,19620117,JFK,http://www.presidency.ucsb.edu/ws/index.php?pid=58926,
3043,19620122,JFK,http://www.presidency.ucsb.edu/ws/index.php?pid=58927,
3044,19620202,JFK,http://www.presidency.ucsb.edu/ws/index.php?pid=58928,
3045,19620206,JFK,http://www.presidency.ucsb.edu/ws/index.php?pid=58929,
3046,19620209,JFK,http://www.presidency.ucsb.edu/ws/index.php?pid=58930,
3047,19620209,JFK,http://www.presidency.ucsb.edu/ws/index.php?pid=58931,
3048,19620214,JFK,http://www.presidency.ucsb.edu/ws/index.php?pid=58932,
3049,19620216,JFK,http://www.presidency.ucsb.edu/ws/index.php?pid=58933,
3050,19620216,JFK,http://www.presidency.ucsb.edu/ws/index.php?pid=58934,
3051,19620216,JFK,http://www.presidency.ucsb.edu/ws/index.php?pid=58935,
3052,19620216,JFK,http://www.presidency.ucsb.edu/ws/index.php?pid=58936,
3053,19620216,JFK,http://www.presidency.ucsb.edu/ws/index.php?pid=58937,
3054,19620216,JFK,http://www.presidency.ucsb.edu/ws/index.php?pid=58938,
3055,19620216,JFK,http://www.presidency.ucsb.edu/ws/index.php?pid=58940,
3056,19620216,JFK,http://www.presidency.ucsb.edu/ws/index.php?pid=58941,
3057,19620216,JFK,http://www.presidency.ucsb.edu/ws/index.php?pid=58942,
3058,19620216,JFK,http://www.presidency.ucsb.edu/ws/index.php?pid=58943,
3059,19620216,JFK,http://www.presidency.ucsb.edu/ws/index.php?pid=58944,
3060,19620222,JFK,http://www.presidency.ucsb.edu/ws/index.php?pid=58945,
3061,19620226,JFK,http://www.presidency.ucsb.edu/ws/index.php?pid=58946,
3062,19620303,JFK,http://www.presidency.ucsb.edu/ws/index.php?pid=58947,
3063,19620316,JFK,http://www.presidency.ucsb.edu/ws/index.php?pid=58948,
3064,19620319,JFK,http://www.presidency.ucsb.edu/ws/index.php?pid=58949,
3065,19620320,JFK,http://www.presidency.ucsb.edu/ws/index.php?pid=58950,
3066,19620327,JFK,http://www.presidency.ucsb.edu/ws/index.php?pid=58951,
3067,19620407,JFK,http://www.presidency.ucsb.edu/ws/index.php?pid=58952,
3068,19620417,JFK,http://www.presidency.ucsb.edu/ws/index.php?pid=58953,
3069,19620423,JFK,http://www.presidency.ucsb.edu/ws/index.php?pid=58954,
3070,19620425,JFK,http://www.presidency.ucsb.edu/ws/index.php?pid=58955,
3071,19620427,JFK,http://www.presidency.ucsb.edu/ws/index.php?pid=58956,
3072,19620427,JFK,http://www.presidency.ucsb.edu/ws/index.php?pid=58957,
3073,19620427,JFK,http://www.presidency.ucsb.edu/ws/index.php?pid=58958,
3074,19620507,JFK,http://www.presidency.ucsb.edu/ws/index.php?pid=58959,
3075,19620507,JFK,http://www.presidency.ucsb.edu/ws/index.php?pid=58960,
3076,19620514,JFK,http://www.presidency.ucsb.edu/ws/index.php?pid=58961,
3077,19620528,JFK,http://www.presidency.ucsb.edu/ws/index.php?pid=58962,
3078,19620604,JFK,http://www.presidency.ucsb.edu/ws/index.php?pid=58963,
3079,19620607,JFK,http://www.presidency.ucsb.edu/ws/index.php?pid=58964,
3080,19620608,JFK,http://www.presidency.ucsb.edu/ws/index.php?pid=58965,
3081,19620608,JFK,http://www.presidency.ucsb.edu/ws/index.php?pid=58966,
3082,19620609,JFK,http://www.presidency.ucsb.edu/ws/index.php?pid=58967,
3083,19620613,JFK,http://www.presidency.ucsb.edu/ws/index.php?pid=58968,
3084,19620619,JFK,http://www.presidency.ucsb.edu/ws/index.php?pid=58969,
3085,19620619,JFK,http://www.presidency.ucsb.edu/ws/index.php?pid=58970,
3086,19620619,JFK,http://www.presidency.ucsb.edu/ws/index.php?pid=58971,
3087,19620620,JFK,http://www.presidency.ucsb.edu/ws/index.php?pid=58972,
3088,19620625,JFK,http://www.presidency.ucsb.edu/ws/index.php?pid=58973,
3089,19620709,JFK,http://www.presidency.ucsb.edu/ws/index.php?pid=58974,
3090,19620711,JFK,http://www.presidency.ucsb.edu/ws/index.php?pid=58975,
3091,19620720,JFK,http://www.presidency.ucsb.edu/ws/index.php?pid=58976,
3092,19620723,JFK,http://www.presidency.ucsb.edu/ws/index.php?pid=58977,
3093,19620803,JFK,http://www.presidency.ucsb.edu/ws/index.php?pid=58978,
3094,19620806,JFK,http://www.presidency.ucsb.edu/ws/index.php?pid=58979,
3095,19620806,JFK,http://www.presidency.ucsb.edu/ws/index.php?pid=58980,
3096,19620810,JFK,http://www.presidency.ucsb.edu/ws/index.php?pid=58981,
3097,19620814,JFK,http://www.presidency.ucsb.edu/ws/index.php?pid=58982,
3098,19620820,JFK,http://www.presidency.ucsb.edu/ws/index.php?pid=58983,
3099,19620821,JFK,http://www.presidency.ucsb.edu/ws/index.php?pid=58984,
3100,19620824,JFK,http://www.presidency.ucsb.edu/ws/index.php?pid=58985,
3101,19620828,JFK,http://www.presidency.ucsb.edu/ws/index.php?pid=58986,
3102,19620904,JFK,http://www.presidency.ucsb.edu/ws/index.php?pid=58987,
3103,19620914,JFK,http://www.presidency.ucsb.edu/ws/index.php?pid=58988,
3104,19620914,JFK,http://www.presidency.ucsb.edu/ws/index.php?pid=58989,
3105,19620927,JFK,http://www.presidency.ucsb.edu/ws/index.php?pid=58990,
3106,19620928,JFK,http://www.presidency.ucsb.edu/ws/index.php?pid=58991,
3107,19620930,JFK,http://www.presidency.ucsb.edu/ws/index.php?pid=58992,
3108,19621001,JFK,http://www.presidency.ucsb.edu/ws/index.php?pid=58993,
3109,19621009,JFK,http://www.presidency.ucsb.edu/ws/index.php?pid=58994,
3110,19621011,JFK,http://www.presidency.ucsb.edu/ws/index.php?pid=58995,
3111,19621018,JFK,http://www.presidency.ucsb.edu/ws/index.php?pid=58996,
3112,19621023,JFK,http://www.presidency.ucsb.edu/ws/index.php?pid=58997,
3113,19621023,JFK,http://www.presidency.ucsb.edu/ws/index.php?pid=58998,
3114,19621107,JFK,http://www.presidency.ucsb.edu/ws/index.php?pid=58999,
3115,19621108,JFK,http://www.presidency.ucsb.edu/ws/index.php?pid=59000,
3116,19621119,JFK,http://www.presidency.ucsb.edu/ws/index.php?pid=59001,
3117,19621120,JFK,http://www.presidency.ucsb.edu/ws/index.php?pid=59002,
3118,19621121,JFK,http://www.presidency.ucsb.edu/ws/index.php?pid=59003,
3119,19621121,JFK,http://www.presidency.ucsb.edu/ws/index.php?pid=59004,
3120,19621127,JFK,http://www.presidency.ucsb.edu/ws/index.php?pid=59005,
3121,19621127,JFK,http://www.presidency.ucsb.edu/ws/index.php?pid=59006,
3122,19621128,JFK,http://www.presidency.ucsb.edu/ws/index.php?pid=59007,
3123,19621128,JFK,http://www.presidency.ucsb.edu/ws/index.php?pid=59008,
3124,19621212,JFK,http://www.presidency.ucsb.edu/ws/index.php?pid=59009,
3125,19621227,JFK,http://www.presidency.ucsb.edu/ws/index.php?pid=59010,
3126,19621228,JFK,http://www.presidency.ucsb.edu/ws/index.php?pid=59011,
3127,19630102,JFK,http://www.presidency.ucsb.edu/ws/index.php?pid=59012,
3128,19630108,JFK,http://www.presidency.ucsb.edu/ws/index.php?pid=59013,
3129,19630115,JFK,http://www.presidency.ucsb.edu/ws/index.php?pid=59014,
3130,19630115,JFK,http://www.presidency.ucsb.edu/ws/index.php?pid=59015,
3131,19630122,JFK,http://www.presidency.ucsb.edu/ws/index.php?pid=59016,
3132,19630123,JFK,http://www.presidency.ucsb.edu/ws/index.php?pid=59017,
3133,19630125,JFK,http://www.presidency.ucsb.edu/ws/index.php?pid=59018,
3134,19630129,JFK,http://www.presidency.ucsb.edu/ws/index.php?pid=59019,
3135,19630129,JFK,http://www.presidency.ucsb.edu/ws/index.php?pid=59020,
3136,19630204,JFK,http://www.presidency.ucsb.edu/ws/index.php?pid=59021,
3137,19630206,JFK,http://www.presidency.ucsb.edu/ws/index.php?pid=59022,
3138,19630215,JFK,http://www.presidency.ucsb.edu/ws/index.php?pid=59023,
3139,19630222,JFK,http://www.presidency.ucsb.edu/ws/index.php?pid=59024,
3140,19630226,JFK,http://www.presidency.ucsb.edu/ws/index.php?pid=59025,
3141,19630226,JFK,http://www.presidency.ucsb.edu/ws/index.php?pid=59026,
3142,19630226,JFK,http://www.presidency.ucsb.edu/ws/index.php?pid=59027,
3143,19630226,JFK,http://www.presidency.ucsb.edu/ws/index.php?pid=59028,
3144,19630226,JFK,http://www.presidency.ucsb.edu/ws/index.php?pid=59029,
3145,19630226,JFK,http://www.presidency.ucsb.edu/ws/index.php?pid=59030,
3146,19630226,JFK,http://www.presidency.ucsb.edu/ws/index.php?pid=59031,
3147,19630226,JFK,http://www.presidency.ucsb.edu/ws/index.php?pid=59032,
3148,19630226,JFK,http://www.presidency.ucsb.edu/ws/index.php?pid=59033,
3149,19630226,JFK,http://www.presidency.ucsb.edu/ws/index.php?pid=59034,
3150,19630228,JFK,http://www.presidency.ucsb.edu/ws/index.php?pid=59035,
3151,19630228,JFK,http://www.presidency.ucsb.edu/ws/index.php?pid=59036,
3152,19630314,JFK,http://www.presidency.ucsb.edu/ws/index.php?pid=59037,
3153,19630314,JFK,http://www.presidency.ucsb.edu/ws/index.php?pid=59038,
3154,19630330,JFK,http://www.presidency.ucsb.edu/ws/index.php?pid=59039,
3155,19630403,JFK,http://www.presidency.ucsb.edu/ws/index.php?pid=59040,
3156,19630404,JFK,http://www.presidency.ucsb.edu/ws/index.php?pid=59041,
3157,19630410,JFK,http://www.presidency.ucsb.edu/ws/index.php?pid=59042,
3158,19630412,JFK,http://www.presidency.ucsb.edu/ws/index.php?pid=59043,
3159,19630418,JFK,http://www.presidency.ucsb.edu/ws/index.php?pid=59044,
3160,19630418,JFK,http://www.presidency.ucsb.edu/ws/index.php?pid=59045,
3161,19630425,JFK,http://www.presidency.ucsb.edu/ws/index.php?pid=59046,
3162,19630522,JFK,http://www.presidency.ucsb.edu/ws/index.php?pid=59047,
3163,19630527,JFK,http://www.presidency.ucsb.edu/ws/index.php?pid=59048,
3164,19630604,JFK,http://www.presidency.ucsb.edu/ws/index.php?pid=59049,
3165,19630611,JFK,http://www.presidency.ucsb.edu/ws/index.php?pid=59050,
3166,19630612,JFK,http://www.presidency.ucsb.edu/ws/index.php?pid=59051,
3167,19630613,JFK,http://www.presidency.ucsb.edu/ws/index.php?pid=59052,
3168,19630622,JFK,http://www.presidency.ucsb.edu/ws/index.php?pid=59053,
3169,19630704,JFK,http://www.presidency.ucsb.edu/ws/index.php?pid=59054,
3170,19630805,JFK,http://www.presidency.ucsb.edu/ws/index.php?pid=59055,
3171,19630813,JFK,http://www.presidency.ucsb.edu/ws/index.php?pid=59056,
3172,19630910,JFK,http://www.presidency.ucsb.edu/ws/index.php?pid=59057,
3173,19630910,JFK,http://www.presidency.ucsb.edu/ws/index.php?pid=59058,
3174,19631002,JFK,http://www.presidency.ucsb.edu/ws/index.php?pid=59059,
3175,19631009,JFK,http://www.presidency.ucsb.edu/ws/index.php?pid=59060,
3176,19631016,JFK,http://www.presidency.ucsb.edu/ws/index.php?pid=59061,
3177,19631018,JFK,http://www.presidency.ucsb.edu/ws/index.php?pid=59062,
3178,19631028,JFK,http://www.presidency.ucsb.edu/ws/index.php?pid=59063,
3179,19631029,JFK,http://www.presidency.ucsb.edu/ws/index.php?pid=59064,
3180,19631101,JFK,http://www.presidency.ucsb.edu/ws/index.php?pid=59065,
3181,19631109,JFK,http://www.presidency.ucsb.edu/ws/index.php?pid=59066,
3182,19631123,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=26309,
3183,19631129,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=26010,
3184,19631129,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=26032,
3185,19631211,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=106285,
3186,19631212,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=106286,
3187,19631217,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=106287,
3188,19631220,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=106288,
3189,19640103,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=60521,
3190,19640103,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=106267,
3191,19640107,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=59132,
3192,19640107,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=106259,
3193,19640107,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=59133,
3194,19640130,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=59134,
3195,19640212,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=59135,
3196,19640212,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=60522,
3197,19640302,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=106260,
3198,19640305,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=106283,
3199,19640307,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=59136,
3200,19640313,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=106268,
3201,19640317,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=106248,
3202,19640323,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=106249,
3203,19640401,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=106261,
3204,19640402,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=106269,
3205,19640408,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=106250,
3206,19640415,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=106270,
3207,19640417,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=106251,
3208,19640508,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=106266,
3209,19640523,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=59137,
3210,19640617,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=106282,
3211,19640622,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=59138,
3212,19640622,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=106252,
3213,19640623,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=106253,
3214,19640706,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=59139,
3215,19640707,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=59140,
3216,19640728,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=106265,
3217,19640728,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=106281,
3218,19640801,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=60523,
3219,19640815,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=60524,
3220,19640815,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=106284,
3221,19640815,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=106264,
3222,19640818,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=106254,
3223,19640818,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=106257,
3224,19640818,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=106256,
3225,19640818,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=106275,
3226,19640819,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=106262,
3227,19640820,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=106255,
3228,19640901,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=106263,
3229,19640902,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=60525,
3230,19640903,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=106276,
3231,19640916,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=59141,
3232,19640918,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=106277,
3233,19640922,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=59142,
3234,19640924,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=106258,
3235,19640930,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=106278,
3236,19641002,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=106273,
3237,19641003,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=59143,
3238,19641013,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=106274,
3239,19641016,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=106279,
3240,19641023,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=26656,
3241,19641024,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=106272,
3242,19641117,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=106271,
3243,19641123,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=106280,
3244,19641229,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=59144,
3245,19650104,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=106235,
3246,19650113,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=106218,
3247,19650124,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=60526,
3248,19650126,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=60527,
3249,19650130,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=60528,
3250,19650202,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=106236,
3251,19650205,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=106244,
3252,19650210,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=60529,
3253,19650224,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=106219,
3254,19650226,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=59145,
3255,19650304,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=106220,
3256,19650305,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=106228,
3257,19650312,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=59146,
3258,19650312,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=60530,
3259,19650315,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=106221,
3260,19650318,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=60531,
3261,19650320,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=106237,
3262,19650324,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=106222,
3263,19650325,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=106238,
3264,19650325,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=106239,
3265,19650402,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=106229,
3266,19650402,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=60532,
3267,19650402,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=106223,
3268,19650407,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=106224,
3269,19650408,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=106240,
3270,19650424,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=59147,
3271,19650424,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=106225,
3272,19650424,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=106226,
3273,19650506,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=59148,
3274,19650506,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=106227,
3275,19650506,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=106230,
3276,19650508,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=106245,
3277,19650512,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=59149,
3278,19650513,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=106246,
3279,19650522,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=106231,
3280,19650527,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=106241,
3281,19650602,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=106232,
3282,19650614,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=59150,
3283,19650614,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=106242,
3284,19650628,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=106247,
3285,19650708,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=59151,
3286,19650708,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=106233,
3287,19650714,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=60533,
3288,19650716,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=106243,
3289,19650721,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=106234,
3290,19650723,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=105658,
3291,19650727,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=105659,
3292,19650728,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=105660,
3293,19650731,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=60535,
3294,19650804,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=105661,
3295,19650826,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=105662,
3296,19650828,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=105663,
3297,19650911,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=105664,
3298,19650916,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=105665,
3299,19650916,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=60536,
3300,19650924,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=59153,
3301,19650924,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=105666,
3302,19651010,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=105667,
3303,19651010,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=60537,
3304,19651010,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=105668,
3305,19651019,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=105670,
3306,19651020,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=105669,
3307,19651020,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=105671,
3308,19651021,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=105672,
3309,19651101,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=105673,
3310,19651104,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=105674,
3311,19651113,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=105675,
3312,19651117,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=105676,
3313,19651203,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=105677,
3314,19651211,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=105678,
3315,19651211,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=105679,
3316,19651213,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=105680,
3317,19651220,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=105681,
3318,19651231,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=105689,
3319,19660111,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=105688,
3320,19660118,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=101543,
3321,19660119,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=59154,
3322,19660120,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=105690,
3323,19660214,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=59155,
3324,19660219,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=60538,
3325,19660221,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=105682,
3326,19660223,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=105683,
3327,19660322,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=105684,
3328,19660330,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=59156,
3329,19660331,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=60539,
3330,19660421,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=105691,
3331,19660430,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=105692,
3332,19660504,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=105693,
3333,19660507,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=105694,
3334,19660511,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=105685,
3335,19660513,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=59157,
3336,19660526,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=105687,
3337,19660527,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=105686,
3338,19660527,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=60540,
3339,19660610,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=105695,
3340,19660610,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=105696,
3341,19660628,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=59158,
3342,19660702,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=105697,
3343,19660702,LBJ,http://www.presidency.ucsb.edu/ws/index.php?pid=105698,
