index,date,pres,filename,link,title
8327,19721209,RN,19721209_Proclamations_RN.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=107008,Proclamation 4173—Bill of Rights Day and Human Rights Day and Week
8328,19721209,RN,19721209_Proclamations_RN.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=107009,"Proclamation 4174—Wright Brothers Day, 1972"
8329,19721216,RN,19721216_Proclamations_RN.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=107010,Proclamation 4175—Modifying Proclamation No. 3279 Relating to Imports of Petroleum and Petroleum Products
8330,19721226,RN,19721226_Proclamations_RN.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=3721,Proclamation 4176—Announcing the Death of Harry S Truman
8331,19721230,RN,19721230_Proclamations_RN.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=106862,Proclamation 4177—Proclamation Amending Part 3 of the Appendix to the Tariff Schedules of the United States With Respect to the Importation of Agricultural Commodities
8332,19730117,RN,19730117_Proclamations_RN.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=106869,Proclamation 4178—Modifying Proclamation No. 3279 Relating to Imports of Petroleum and Petroleum Products
8333,19730121,RN,19730121_Proclamations_RN.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=106870,"Proclamation 4179—National Jaycee Week, 1973"
8334,19730123,RN,19730123_Proclamations_RN.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=3797,Proclamation 4180—Announcing the Death of Lyndon Baines Johnson
8335,19730126,RN,19730126_Proclamations_RN.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=3874,Proclamation 4181—National Moment of Prayer and Thanksgiving
8336,19730127,RN,19730127_Proclamations_RN.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=106871,Proclamation 4182—International Clergy Week in the United States
8337,19730129,RN,19730129_Proclamations_RN.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=106872,Proclamation 4183—Quantitative Limitation on the Importation of Certain Meats Into the United States
8338,19730129,RN,19730129_Proclamations_RN.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=106873,"Proclamation 4184—Save Your Vision Week, 1973"
8339,19730129,RN,19730129_Proclamations_RN.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=106874,"Proclamation 4185—National Safe Boating Week, 1973"
8340,19730205,RN,19730205_Proclamations_RN.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=106875,"Proclamation 4186—American Heart Month, 1973"
8341,19730206,RN,19730206_Proclamations_RN.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=106876,Proclamation 4187—National Inventors' Day
8342,19730213,RN,19730213_Proclamations_RN.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=106877,Proclamation 4188—Display of the Flag in Honor of Vietnam Prisoners of War
8343,19730220,RN,19730220_Proclamations_RN.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=106863,Proclamation 4189—Modification of Trade Agreement Concession and Extension of Increased Rate of Duty on Imports of Certain Pianos
8344,19730228,RN,19730228_Proclamations_RN.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=106878,"Proclamation 4190—National Poison Prevention Week, 1973"
8345,19730303,RN,19730303_Proclamations_RN.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=106879,"Proclamation 4191—Red Cross Month, 1973"
8346,19730305,RN,19730305_Proclamations_RN.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=106880,Proclamation 4192—National Beta Club Week
8347,19730308,RN,19730308_Proclamations_RN.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=106881,"Proclamation 4193—Law Day, U.S.A., 1973"
8348,19730312,RN,19730312_Proclamations_RN.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=106882,"Proclamation 4194—Earth Week, 1973"
8349,19730312,RN,19730312_Proclamations_RN.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=106883,"Proclamation 4195—Small Business Week, 1973"
8350,19730313,RN,19730313_Proclamations_RN.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=106884,"Proclamation 4196—National Defense Transportation Day and National Transportation Week, 1973"
8351,19730313,RN,19730313_Proclamations_RN.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=106885,Proclamation 4197—National Farm Safety Week
8352,19730314,RN,19730314_Proclamations_RN.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=106886,"Proclamation 4198—National Action for Foster Children Week, 1973"
8353,19730315,RN,19730315_Proclamations_RN.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=106887,Proclamation 4199—National Employ the Older Worker Week
8354,19730316,RN,19730316_Proclamations_RN.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=106888,Proclamation 4200—National Wildlife Week
8355,19730323,RN,19730323_Proclamations_RN.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=106889,"Proclamation 4201—Loyalty Day, 1973"
8356,19730323,RN,19730323_Proclamations_RN.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=106890,"Proclamation 4202—Modifying Proclamation No. 3279, Relating to Imports of Petroleum and Petroleum Products"
8357,19730326,RN,19730326_Proclamations_RN.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=106891,"Proclamation 4203—Senior Citizens Month, 1973"
8358,19730328,RN,19730328_Proclamations_RN.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=106892,"Proclamation 4204—Cancer Control Month, 1973"
8359,19730407,RN,19730407_Proclamations_RN.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=106893,Proclamation 4205—Pan American Day and Pan American Week
8360,19730410,RN,19730410_Proclamations_RN.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=106894,Proclamation 4206—Nicolaus Copernicus Week
8361,19730411,RN,19730411_Proclamations_RN.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=106895,"Proclamation 4207—National Maritime Day, 1973"
8362,19730414,RN,19730414_Proclamations_RN.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=106896,Proclamation 4208—National Clean Water Week
8363,19730416,RN,19730416_Proclamations_RN.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=76664,Proclamation 4209—Jim Thorpe Day
8364,19730418,RN,19730418_Proclamations_RN.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=106864,"Proclamation 4210—Modifying Proclamation No. 3279, Relating to Imports of Petroleum and Petroleum Products, Providing for the Long-Term Control of Imports of Petroleum and Petroleum Products Through a System of License Fees and Providing for Gradual Reduction of Levels of Imports of Crude Oil, Unfinished Oils and Finished Products"
8365,19730421,RN,19730421_Proclamations_RN.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=106897,Proclamation 4211—Thirtieth Anniversary of the Warsaw Ghetto Uprising
8366,19730421,RN,19730421_Proclamations_RN.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=106898,"Proclamation 4212—National Arthritis Month, 1973"
8367,19730425,RN,19730425_Proclamations_RN.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=106865,Proclamation 4213—Proclamation Amending Part 3 of the Appendix to the Tariff Schedules of the United States With Respect to the Importation of Agricultural Commodities
8368,19730504,RN,19730504_Proclamations_RN.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=106899,"Proclamation 4214—World Trade Week, 1973"
8369,19730505,RN,19730505_Proclamations_RN.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=106936,Proclamation 4215—National Historic Preservation Week
8370,19730510,RN,19730510_Proclamations_RN.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=106937,Proclamation 4216—Proclamation Amending Part 3 of the Appendix to the Tariff Schedules of the United States With Respect to the Importation of Agricultural Commodities
8371,19730511,RN,19730511_Proclamations_RN.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=106938,"Proclamation 4217—Mother's Day, 1973"
8372,19730525,RN,19730525_Proclamations_RN.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=106900,"Proclamation 4218—Prayer For Peace, Memorial Day, May 28, 1973"
8373,19730604,RN,19730604_Proclamations_RN.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=106901,Proclamation 4219—World Environment Day
8374,19730608,RN,19730608_Proclamations_RN.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=106902,"Proclamation 4220—Flag Day and National Flag Week, 1973"
8375,19730611,RN,19730611_Proclamations_RN.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=106903,"Proclamation 4221—American Education Week, 1973"
8376,19730614,RN,19730614_Proclamations_RN.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=106904,"Proclamation 4222—Honor America, 1973"
8377,19730614,RN,19730614_Proclamations_RN.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=106905,Proclamation 4223—Commemorating the Opening of the Upper Mississippi River
8378,19730615,RN,19730615_Proclamations_RN.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=106906,"Proclamation 4224—Father's Day, 1973"
8379,19730615,RN,19730615_Proclamations_RN.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=106907,"Proclamation 4225—National Autistic Children's Week, 1973"
8380,19730616,RN,19730616_Proclamations_RN.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=106908,"Proclamation 4226—White Cane Safety Day, 1973"
8381,19730619,RN,19730619_Proclamations_RN.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=106866,"Proclamation 4227—Modifying Proclamation No. 3279, Relating to Imports of Petroleum and Petroleum Products, Providing for the Long-Term Control of Imports of Petroleum and Petroleum Products Through a System of License Fees and Providing for Gradual Reduction of Levels of Imports of Crude Oil, Unfinished Oils and Finished Products"
8382,19730702,RN,19730702_Proclamations_RN.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=106909,Proclamation 4228—National Student Government Day
8383,19730713,RN,19730713_Proclamations_RN.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=106910,"Proclamation 4229—Captive Nations Week, 1973"
8384,19730718,RN,19730718_Proclamations_RN.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=106911,Proclamation 4230—Proclamation Amending Part 3 of the Appendix to the Tariff Schedules of the United States With Respect to the Importation of Agricultural Commodities
8385,19730814,RN,19730814_Proclamations_RN.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=106912,"Proclamation 4231—Columbus Day, 1973"
8386,19730814,RN,19730814_Proclamations_RN.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=106913,Proclamation 4232—General Pulaski's Memorial Day
8387,19730815,RN,19730815_Proclamations_RN.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=106914,"Proclamation 4233—Leif Erikson Day, 1973"
8388,19730816,RN,19730816_Proclamations_RN.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=106915,Proclamation 4234—National Legal Secretaries' Court Observance Week
8389,19730816,RN,19730816_Proclamations_RN.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=106916,"Proclamation 4235—National Next Door Neighbor Day, 1973"
8390,19730816,RN,19730816_Proclamations_RN.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=106917,Proclamation 4236—Women's Equality Day
8391,19730823,RN,19730823_Proclamations_RN.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=106918,Proclamation 4237—Citizenship Day and Constitution Week
8392,19730828,RN,19730828_Proclamations_RN.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=106867,Proclamation 4238—Amending Part 3 of the Appendix to the Tariff Schedules of the United States With Respect to the Importation of Agricultural Commodities
8393,19730904,RN,19730904_Proclamations_RN.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=106919,"Proclamation 4239—National Highway Week, 1973"
8394,19730904,RN,19730904_Proclamations_RN.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=106920,"Proclamation 4240—United Nations Day, 1973"
8395,19730907,RN,19730907_Proclamations_RN.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=106921,"Proclamation 4241—National Hispanic Heritage Week, 1973"
8396,19730914,RN,19730914_Proclamations_RN.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=106922,Proclamation 4242—National Hunting and Fishing Day
8397,19730914,RN,19730914_Proclamations_RN.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=106923,"Proclamation 4243—Fire Prevention Week, 1973"
8398,19730917,RN,19730917_Proclamations_RN.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=106924,"Proclamation 4244—Child Health Day, 1973"
8399,19730918,RN,19730918_Proclamations_RN.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=106925,"Proclamation 4245—National Employ the Handicapped Week, 1973"
8400,19730919,RN,19730919_Proclamations_RN.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=106926,Proclamation 4246—Johnny Horizon '76 Clean Up America Month
8401,19730929,RN,19730929_Proclamations_RN.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=106927,"Proclamation 4247—Country Music Month, October 1973"
8402,19731005,RN,19731005_Proclamations_RN.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=106928,Proclamation 4248—National Day of Prayer
8403,19731005,RN,19731005_Proclamations_RN.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=106929,"Proclamation 4249—Veterans Day, 1973"
8404,19731012,RN,19731012_Proclamations_RN.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=106930,"Proclamation 4250—National School Lunch Week, 1973"
8405,19731017,RN,19731017_Proclamations_RN.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=106931,"Proclamation 4251—Drug Abuse Prevention Week, 1973"
8406,19731018,RN,19731018_Proclamations_RN.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=106932,"Proclamation 4252—National Forest Products Week, 1973"
8407,19731031,RN,19731031_Proclamations_RN.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=106868,Proclamation 4253—Proclamation Amending Part 3 of the Appendix to the Tariff Schedules of the United States With Respect to the Importation of Agricultural Commodities
8408,19731112,RN,19731112_Proclamations_RN.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=106933,"Proclamation 4254—National Farm-City Week, 1973"
8409,19731116,RN,19731116_Proclamations_RN.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=72479,"Proclamation 4255—Thanksgiving Day, 1973"
8410,19731207,RN,19731207_Proclamations_RN.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=106934,"Proclamation 4256—Bill of Rights Day, Human Rights Day and Week"
8411,19731215,RN,19731215_Proclamations_RN.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=106935,"Proclamation 4257—Wright Brothers Day, 1973"
8412,19740102,RN,19740102_Proclamations_RN.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=106815,Proclamation 4258—Proclamation Amending Part 3 of the Appendix to the Tariff Schedules of the United States With Respect to the Importation of Agricultural Commodities
8413,19740124,RN,19740124_Proclamations_RN.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=106816,Proclamation 4259—International Clergy Week in the United States
8414,19740125,RN,19740125_Proclamations_RN.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=106817,Proclamation 4260—Amending Part 3 of the Appendix to the Tariff Schedules of the United States With Respect to the Importation of Agricultural Commodities
8415,19740125,RN,19740125_Proclamations_RN.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=106818,Proclamation 4261—National MIA Awareness Day
8416,19740130,RN,19740130_Proclamations_RN.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=106819,Proclamation 4262—International Women's Year 1975
8417,19740204,RN,19740204_Proclamations_RN.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=106820,"Proclamation 4263—American Heart Month, 1974"
8418,19740206,RN,19740206_Proclamations_RN.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=106821,"Proclamation 4264—National Nurse Week, 1974"
8419,19740206,RN,19740206_Proclamations_RN.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=106822,"Proclamation 4265—National Port Week, 1974"
8420,19740207,RN,19740207_Proclamations_RN.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=106823,"Proclamation 4266—National Inventors' Day, 1974"
8421,19740207,RN,19740207_Proclamations_RN.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=106824,"Proclamation 4267—Save Your Vision Week, 1974"
8422,19740207,RN,19740207_Proclamations_RN.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=106825,"Proclamation 4268—National Poison Prevention Week, 1974"
8423,19740221,RN,19740221_Proclamations_RN.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=106826,"Proclamation 4269—National Farm Safety Week, 1974"
8424,19740226,RN,19740226_Proclamations_RN.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=909,Proclamation 4270—Vietnam Veterans Day
8425,19740226,RN,19740226_Proclamations_RN.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=106827,"Proclamation 4271—National Safe Boating Week, 1974"
8426,19740226,RN,19740226_Proclamations_RN.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=106828,Proclamation 4272—Quantitative Limitation on the Importation of Certain Meats Into the United States
8427,19740227,RN,19740227_Proclamations_RN.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=106829,"Proclamation 4273—Red Cross Month, 1974"
8428,19740304,RN,19740304_Proclamations_RN.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=106830,Proclamation 4274—Proclamation Amending Part 3 of the Appendix to the Tariff Schedules of the United States With Respect to the Importation of Agricultural Commodities
8429,19740318,RN,19740318_Proclamations_RN.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=106831,"Proclamation 4275—American Forestry Week and World Forestry Day, 1974"
8430,19740321,RN,19740321_Proclamations_RN.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=106832,Proclamation 4276—Armed Forces Day
8431,19740325,RN,19740325_Proclamations_RN.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=106833,"Proclamation 4277—Loyalty Day, 1974"
8432,19740325,RN,19740325_Proclamations_RN.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=106834,"Proclamation 4278—World Trade Week, 1974"
8433,19740329,RN,19740329_Proclamations_RN.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=106835,Proclamation 4279—Modification of Trade Agreement Concessions and Adjustment of Duty on Certain Ball Bearings
8434,19740403,RN,19740403_Proclamations_RN.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=106836,"Proclamation 4280—National Maritime Day, 1974"
8435,19740403,RN,19740403_Proclamations_RN.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=106837,"Proclamation 4281—Cancer Control Month, 1974"
8436,19740403,RN,19740403_Proclamations_RN.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=106838,Proclamation 4282—25th Anniversary of NATO
8437,19740404,RN,19740404_Proclamations_RN.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=106839,"Proclamation 4283—Small Business Week, 1974"
8438,19740413,RN,19740413_Proclamations_RN.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=106840,Proclamation 4284—Pan American Day and Pan American Week
8439,19740416,RN,19740416_Proclamations_RN.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=106841,"Proclamation 4285—Mother's Day, 1974"
8440,19740419,RN,19740419_Proclamations_RN.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=106842,Proclamation 4286—National Coin Week 1974
8441,19740420,RN,19740420_Proclamations_RN.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=106843,"Proclamation 4287—Earth Week, 1974"
8442,19740420,RN,19740420_Proclamations_RN.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=77158,"Proclamation 4288—National Volunteer Week, 1974"
8443,19740430,RN,19740430_Proclamations_RN.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=106844,"Proclamation 4289—Law Day, U.S.A., 1974"
8444,19740501,RN,19740501_Proclamations_RN.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=106845,"Proclamation 4290—National Arthritis Month, 1974"
8445,19740501,RN,19740501_Proclamations_RN.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=106846,"Proclamation 4291—Older Americans Month, 1974"
8446,19740511,RN,19740511_Proclamations_RN.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=106847,"Proclamation 4292—National Defense Transportation Day and National Transportation Week, 1974"
8447,19740511,RN,19740511_Proclamations_RN.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=106848,"Proclamation 4293—Legal Rights for Retarded Citizens Week, 1974"
8448,19740525,RN,19740525_Proclamations_RN.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=106849,"Proclamation 4294—Prayer for Peace, Memorial Day, May 27, 1974"
8449,19740531,RN,19740531_Proclamations_RN.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=106850,"Proclamation 4295—Flag Day and National Flag Week, 1974"
8450,19740604,RN,19740604_Proclamations_RN.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=106851,"Proclamation 4296—World Environment Day, 1974"
8451,19740607,RN,19740607_Proclamations_RN.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=106852,"Proclamation 4297—Father's Day, 1974"
8452,19740625,RN,19740625_Proclamations_RN.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=106853,Proclamation 4298—Proclamation Modifying Part 3 of the Appendix to the Tariff Schedules of the United States With Respect to the Importation of Agricultural Commodities
8453,19740709,RN,19740709_Proclamations_RN.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=106854,"Proclamation 4299—World Population Year, 1974"
8454,19740709,RN,19740709_Proclamations_RN.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=106855,"Proclamation 4300—United Nations Day, 1974"
8455,19740709,RN,19740709_Proclamations_RN.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=106856,"Proclamation 4301—White Cane Safety Day, 1974"
8456,19740712,RN,19740712_Proclamations_RN.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=106857,"Proclamation 4302—Captive Nations Week, 1974"
8457,19740713,RN,19740713_Proclamations_RN.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=106858,"Proclamation 4303—United States Space Week, 1974"
8458,19740716,RN,19740716_Proclamations_RN.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=106814,"Proclamation 4304—Termination, in Part, of the Suspension of Benefits of Trade Agreement Concessions and Adjustment of Duty on Certain Brandy"
8459,19740731,RN,19740731_Proclamations_RN.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=106859,"Proclamation 4305—National Forest Products Week, 1974"
8460,19740805,RN,19740805_Proclamations_RN.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=106860,Proclamation 4306—United States Customs 185th Anniversary Year
8461,19740807,RN,19740807_Proclamations_RN.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=106861,"Proclamation 4307—National Student Government Day, 1974"
8462,19740820,GRF,19740820_Proclamations_GRF.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=23864,"Proclamation 4308—Columbus Day, 1974"
8463,19740822,GRF,19740822_Proclamations_GRF.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=23865,"Proclamation 4309—Women's Equality Day, 1974"
8464,19740904,GRF,19740904_Proclamations_GRF.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=4682,"Proclamation 4310—National Hispanic Heritage Week, 1974"
8465,19740908,GRF,19740908_Proclamations_GRF.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=4696,Proclamation 4311—Granting Pardon to Richard Nixon
8466,19740912,GRF,19740912_Proclamations_GRF.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=23866,"Proclamation 4312—Citizenship Day and Constitution Week, 1974"
8467,19740916,GRF,19740916_Proclamations_GRF.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=4714,Proclamation 4313—Announcing a Program for the Return of Vietnam Era Draft Evaders and Military Deserters
8468,19740917,GRF,19740917_Proclamations_GRF.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=23867,"Proclamation 4314—National Employ the Handicapped Week, 1974"
8469,19740919,GRF,19740919_Proclamations_GRF.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=23868,"Proclamation 4315—Johnny Horizon '76 Clean Up America Month, 1974"
8470,19740926,GRF,19740926_Proclamations_GRF.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=23869,"Proclamation 4316—National School Lunch Week, 1974"
8471,19740927,GRF,19740927_Proclamations_GRF.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=23889,Proclamation 4317—Imports of Petroleum and Petroleum Products
8472,19740927,GRF,19740927_Proclamations_GRF.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=23870,"Proclamation 4318—National Hunting and Fishing Day, 1974"
8473,19740928,GRF,19740928_Proclamations_GRF.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=23871,"Proclamation 4319—Cabrillo National Monument, California"
8474,19741002,GRF,19741002_Proclamations_GRF.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=23872,"Proclamation 4320—Fire Prevention Week, 1974"
8475,19741003,GRF,19741003_Proclamations_GRF.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=23873,"Proclamation 4321—Leif Erikson Day, 1974"
8476,19741005,GRF,19741005_Proclamations_GRF.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=23874,"Proclamation 4322—Child Health Day, 1974"
8477,19741007,GRF,19741007_Proclamations_GRF.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=23875,"Proclamation 4323—Veterans Day, 1974"
8478,19741007,GRF,19741007_Proclamations_GRF.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=23876,"Proclamation 4324—National Farm-City Week, 1974"
8479,19741010,GRF,19741010_Proclamations_GRF.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=23877,"Proclamation 4325—General Pulaski's Memorial Day, 1974"
8480,19741012,GRF,19741012_Proclamations_GRF.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=23878,"Proclamation 4326—Country Music Month, October 1974"
8481,19741014,GRF,19741014_Proclamations_GRF.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=23879,"Proclamation 4327—National Legal Secretaries' Court Observance Week, 1974"
8482,19741018,GRF,19741018_Proclamations_GRF.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=23880,"Proclamation 4328—Drug Abuse Prevention Week, 1974"
8483,19741021,GRF,19741021_Proclamations_GRF.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=23881,"Proclamation 4329—Immunization Action Week, 1974"
8484,19741028,GRF,19741028_Proclamations_GRF.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=23882,"Proclamation 4330—American Education Week, 1974"
8485,19741028,GRF,19741028_Proclamations_GRF.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=23883,"Proclamation 4331—National Parkinson Week, 1974"
8486,19741105,GRF,19741105_Proclamations_GRF.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=23884,"Proclamation 4332—Emergency Medical Services Week, 1974"
8487,19741111,GRF,19741111_Proclamations_GRF.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=72480,"Proclamation 4333—Thanksgiving Day, 1974"
8488,19741116,GRF,19741116_Proclamations_GRF.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=23885,Proclamation 4334—Sugar Imports
8489,19741116,GRF,19741116_Proclamations_GRF.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=23890,Proclamation 4335—Imports of Meat From Canada
8490,19741127,GRF,19741127_Proclamations_GRF.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=23886,"Proclamation 4336—Wright Brothers Day, 1974"
8491,19741203,GRF,19741203_Proclamations_GRF.txt,http://www.presidency.ucsb.edu/ws/index.php?pid=23887,"Proclamation 4337—Bill of Rights Day, Human Rights Day and Week"
